10.951511	10.724745
8.378605	9.807053
9.672059	9.095830
9.355948	10.643076
9.095078	8.407516
7.777756	6.094011
9.559865	11.674360
9.170573	8.446707
7.981974	7.837272
8.139338	8.224101
7.911691	6.310997
9.614275	9.826742
8.605680	8.383267
9.974878	8.976397
7.931722	8.134054
5.803910	6.312326
10.399149	11.649187
10.423411	10.368461
9.232021	9.269322
8.827051	10.397467
11.904249	11.265450
8.845065	8.923817
7.630034	8.424302
9.755285	10.753769
8.796360	10.199581
7.888354	8.062965
7.952502	7.327275
9.029469	9.120913
8.727411	7.782313
10.332055	11.940028
8.820149	10.112075
9.634513	10.372719
10.446949	10.805063
6.648462	5.331984
8.559240	10.082470
8.625084	10.013635
10.011169	8.615613
7.655164	8.346976
10.297690	10.275329
8.440478	7.131554
7.677862	6.094041
8.870222	9.985901
8.921430	6.753362
9.611210	10.276737
8.245387	8.753331
8.564413	9.167271
8.896797	9.725032
8.733119	7.695091
8.581244	9.016184
10.943315	9.982768
8.802748	10.746790
9.875934	10.020559
8.700897	10.152175
7.735437	8.544155
8.906398	8.063152
8.655738	10.507840
8.233193	7.873257
9.692281	9.754391
9.538943	9.855742
7.962953	7.322168
8.685786	8.923613
11.008973	11.943239
8.725172	7.897399
9.623211	10.786422
7.509346	9.926453
9.105721	9.852403
10.874325	11.672756
9.547068	9.322824
9.033212	8.778324
9.144823	7.789057
9.906227	9.134639
8.728907	8.300404
9.002308	8.013609
8.470179	8.700812
9.624318	7.795351
8.797504	9.540616
9.616444	8.625315
9.664244	10.039523
9.070449	8.189991
7.564686	8.121703
7.492014	8.063806
9.468060	11.120502
10.325409	10.599010
9.457083	8.915383
10.980066	11.897479
9.586894	8.814817
8.966917	8.696959
9.872819	11.019202
8.494873	7.872248
8.371143	10.079536
8.538011	7.342007
9.168414	7.562897
8.567374	9.603180
10.044940	10.930623
8.576756	10.029885
10.242898	9.203750
10.072173	8.115080
7.964724	7.115351
9.523632	10.068265
8.368387	9.398629
9.673839	7.877310
10.679595	9.462065
7.864561	10.332767
8.672900	9.139292
8.885675	7.957060
9.426516	9.828161
8.167875	9.592595
7.708844	5.831921
8.355623	8.254916
9.712069	9.631963
10.752948	10.714397
9.244643	8.838958
7.808099	7.288902
10.057686	11.612432
9.161840	9.916637
8.852098	9.476690
8.825823	9.401042
9.383993	8.403226
11.019440	10.048926
9.538218	10.765971
11.186219	11.398189
8.938345	7.816478
7.707599	6.988829
9.032761	11.107678
8.910775	7.778359
9.334546	8.814287
9.096788	7.647039
8.639250	8.234025
10.033507	10.180142
9.222331	10.600235
8.762629	7.038990
6.726002	7.078880
8.943634	8.404783
10.280271	12.259462
9.450877	9.748417
10.208981	9.142530
9.366304	9.906815
9.082025	9.904821
8.875883	8.384022
8.869363	9.419729
9.669385	10.178792
8.803112	7.837683
7.355569	8.424653
8.997918	7.873237
8.160927	9.762303
8.669990	8.652732
8.367043	9.295403
8.537560	8.832332
9.324492	8.102822
10.003184	8.800083
9.108356	10.087003
7.905088	9.015114
9.303155	8.159619
9.547644	10.569270
9.318393	8.762938
9.629347	7.235534
8.155952	8.263808
8.749988	9.399962
8.774548	8.999737
8.975581	10.020437
10.552145	10.792114
9.094965	8.766519
8.799418	7.778209
8.834207	8.159588
9.943534	10.897664
8.588282	7.480913
9.065712	10.381141
9.311080	7.648299
8.556188	8.092711
9.110054	9.123050
8.389691	7.366312
8.007200	8.387082
10.675109	11.083074
8.924273	8.072233
8.187932	7.748123
7.770572	8.579917
8.749506	7.832305
10.148479	11.496547
8.733636	9.715800
7.998807	8.254948
6.566793	7.170469
8.270897	10.440884
9.624057	11.299539
8.006193	9.301348
8.328255	6.245405
9.333952	7.202995
9.983349	9.487816
10.642420	11.465782
8.635899	8.365512
11.643868	13.455986
8.106808	8.812808
9.195139	10.198496
8.167431	6.710672
8.771614	8.337638
11.796431	12.154157
8.409971	7.271108
7.093157	6.799961
9.190387	9.255893
8.213639	8.701615
7.598510	9.958040
8.965780	8.859519
10.136203	11.130727
8.638805	9.054834
10.656798	9.308200
8.173824	7.287022
9.541078	9.675113
7.501767	6.034922
7.621937	7.150074
7.219984	7.346210
9.559200	8.820492
10.008697	10.042052
6.983975	6.857017
8.951618	9.644959
10.903903	11.558196
8.707507	9.004974
10.023147	10.007896
8.999264	8.138306
9.576360	9.871845
9.582009	10.547626
7.760653	8.191112
8.423850	9.051089
9.580076	10.819525
8.834640	11.181544
10.867766	9.264824
9.574791	8.896070
9.832092	11.379429
10.002517	6.868242
8.193404	7.315326
8.461762	8.389427
8.318006	8.124867
9.182943	8.722049
8.975433	7.245073
10.219494	9.442955
8.465377	8.654739
9.913972	11.044713
8.095070	7.190271
9.789532	8.788803
7.897971	8.335748
8.925872	9.925110
7.661672	6.095069
9.350868	7.563145
8.906638	8.417283
10.647142	10.331395
9.124243	9.954925
9.944997	10.632097
10.391954	8.094181
9.529464	8.114934
9.766117	8.506523
10.109249	9.692703
10.602343	11.863423
9.364015	10.483416
9.724544	8.369286
9.845279	9.796509
7.928831	6.734489
9.242971	10.059830
7.223497	7.879563
9.698716	9.403738
8.318825	10.516402
8.436429	7.767237
8.171530	6.137748
8.018177	6.818314
9.777214	10.473324
7.456586	5.923083
10.493291	10.466902
7.868163	9.076396
9.171469	11.023782
9.758251	9.818444
10.228323	9.984963
8.804274	8.915073
10.756269	11.475397
10.120716	8.524545
9.572612	8.989588
9.331578	9.858191
9.567000	9.969574
8.945113	8.858501
8.490500	9.552027
8.955957	8.712212
8.201408	7.917569
8.886905	10.446370
7.904187	6.660409
7.608443	7.950822
9.337303	7.482530
8.470583	9.526146
8.315898	8.798304
9.012190	8.344726
7.919368	7.582285
7.735548	8.522242
9.311418	9.055638
9.524993	8.601637
10.069165	8.194790
9.070145	8.835656
8.462573	7.508820
9.438352	10.132373
10.627755	9.479522
10.783746	10.506666
9.730392	8.819700
9.939550	10.933317
9.689955	10.742296
8.739570	9.186527
9.663263	9.923232
9.767500	10.668944
9.318860	10.866169
9.165324	9.334493
9.156790	7.845813
9.081354	9.021908
8.593707	9.013987
9.146294	8.306501
9.126436	6.911952
8.829165	8.470155
9.079153	9.254429
7.728452	7.832536
6.927132	5.396397
7.945591	7.492638
9.232358	8.527864
9.097070	8.964983
6.773592	6.770187
8.401189	6.553169
9.722520	10.532170
9.854575	9.025533
10.262619	11.386946
6.623152	5.305331
8.589348	8.123371
9.182522	7.656923
10.856632	8.855044
8.408118	6.981858
9.404696	9.244597
10.670055	10.280942
8.073863	7.608940
9.645404	8.981065
7.420874	8.203051
8.172814	9.603884
8.942203	8.780557
8.255640	7.578978
8.228698	8.208897
7.561998	6.692301
9.900870	8.009519
9.161278	8.491076
9.518051	8.935173
8.854672	7.879822
9.849485	7.933720
7.804999	7.626997
9.790096	9.869922
10.562806	10.282524
10.841188	10.932087
6.879794	8.121462
8.169256	8.258718
9.553095	10.626113
10.900612	9.771863
9.970354	10.366166
9.523516	10.806467
10.274586	11.053178
10.389505	11.555027
8.652331	9.085977
7.388928	7.494200
10.048476	10.441059
9.267722	8.600080
8.487524	8.561001
8.994485	9.816021
8.693848	7.496087
9.213263	9.572266
8.283243	6.722256
8.312440	9.364373
10.592343	10.380650
9.608405	9.257994
8.615333	10.705509
7.520954	8.103410
10.282625	9.764657
8.384794	6.469568
8.979192	8.573489
10.330916	10.587552
9.789392	10.042593
8.028021	9.932419
6.715031	5.931274
6.860175	6.980797
9.928622	10.065331
8.611353	7.472554
9.313395	8.377760
8.843009	10.762609
9.833909	8.854595
9.114348	9.544949
7.908277	8.541689
10.524078	9.362937
9.068634	8.642898
10.944593	12.474275
10.025317	9.151182
7.847447	7.691896
7.356039	7.104000
9.448336	9.119613
8.547240	7.781289
7.281940	7.441589
9.445895	10.018183
7.710516	6.832930
10.503459	11.341467
7.939174	6.755859
8.175349	7.508345
8.924730	10.174286
8.847113	10.550166
10.432423	10.370741
7.280896	8.139876
10.818474	11.869521
8.265310	9.218380
11.030722	9.268605
7.851280	9.179238
7.281607	9.014858
7.913075	6.162142
9.746296	10.548342
9.735461	10.358087
9.914142	10.932795
9.063110	11.396518
10.448387	9.693148
9.898278	11.765398
10.542312	9.471085
7.792973	8.061300
8.478736	7.427146
8.827617	9.745444
6.850509	7.798108
9.344710	7.665187
8.680110	8.615534
8.935163	8.238735
7.884342	8.017719
8.015798	7.211040
8.843361	8.406378
7.174077	6.770145
10.670434	11.024950
7.781384	8.526955
9.183386	8.486914
9.050118	7.727179
9.816624	12.467001
7.091794	7.746746
9.130010	10.334788
9.410584	11.152794
8.026613	8.394256
8.752888	8.740278
10.030231	8.657342
8.393645	9.872412
8.386620	8.898493
9.540313	8.380111
7.541277	7.802995
7.856971	8.470121
9.950666	11.184836
8.402197	7.036628
7.172224	4.573871
9.302322	9.277772
8.116298	9.767987
9.334143	9.035500
10.535353	8.141215
9.426710	9.322166
7.703196	7.482736
9.552366	8.771995
9.233992	9.870689
8.748503	9.166685
8.779215	8.197837
9.881750	10.826837
8.455946	8.066326
10.255542	10.368717
9.386735	10.148153
10.164759	9.827147
8.480564	7.259782
9.367028	9.378823
9.321838	11.282972
8.421818	7.894590
11.734574	12.388832
8.151699	10.174607
8.425689	7.912297
9.675891	9.373357
8.296105	7.506195
9.702009	8.486424
9.673799	10.535290
8.451629	9.895647
8.537599	8.715540
9.883126	10.808578
8.726912	7.552132
9.868406	10.651594
10.479947	10.188908
10.083089	9.863001
8.708872	8.529241
8.458644	8.898837
8.722563	9.433575
8.905691	8.636761
7.691620	6.682032
9.494328	9.196671
7.127322	5.101497
9.091796	9.109565
11.469792	12.563456
9.601176	11.147350
6.899408	7.677181
9.745814	6.926266
8.168753	7.145761
9.143754	7.740216
8.664135	10.386752
8.639471	6.749639
10.949882	10.885742
9.526077	8.604568
10.835123	9.906161
7.615949	7.493431
10.413285	8.832943
8.322036	9.423080
7.042126	5.912265
8.018422	7.695466
10.816447	11.583935
9.183957	10.888584
9.007242	8.011785
10.478531	11.254075
9.448005	10.474564
10.826131	12.771568
9.961736	11.404147
8.657369	9.202978
10.345816	11.233434
8.745029	7.911924
9.976396	10.471306
8.904478	8.458212
8.778706	9.327183
10.091909	9.187321
8.408621	7.673335
7.864414	7.559070
7.227966	5.268934
8.767722	9.350070
7.857308	7.835016
8.954003	8.706393
7.835957	7.575034
7.997531	8.722462
8.572719	9.440049
9.036376	8.249149
8.552478	7.120747
8.428314	7.832406
10.270522	10.618504
9.671904	8.914071
9.276652	9.633945
8.413865	8.387337
9.726183	10.188332
8.896507	9.338185
10.450319	8.264933
7.725147	6.582990
9.896195	10.029765
9.727587	11.235322
10.037498	9.730633
7.768565	8.865054
11.466265	11.482998
9.517105	11.077111
11.337434	10.421569
9.795577	9.869850
7.856435	8.078682
8.165034	9.095321
8.538855	7.682786
7.817558	8.257258
8.680557	9.317856
9.537717	10.508795
9.211934	9.193975
8.929998	8.173552
8.981187	8.834037
9.106221	7.149163
9.378168	9.040464
8.717963	9.550941
8.215031	6.528556
