16.405154	16.212161	0
15.294579	14.058492	0
-0.958695	1.251965	2
7.911797	7.817469	1
-0.966496	-1.689289	2
8.037450	8.807770	1
-1.952773	-2.912807	2
8.870584	8.528202	1
5.027878	2.930040	1
15.776878	16.972193	0
-1.535601	-3.306442	2
15.405620	15.796732	0
8.242867	6.723362	1
0.033473	0.754471	2
14.545754	14.253327	0
7.808816	6.135414	1
7.612664	8.654856	1
8.164475	8.827678	1
7.294907	6.123149	1
7.586514	7.062476	1
0.589852	1.231999	2
7.637629	5.323321	1
15.449304	16.440157	0
17.653119	17.816276	0
-0.988903	-1.104582	2
7.386082	7.713801	1
16.263975	16.224935	0
16.870616	18.211660	0
8.760789	8.653108	1
-2.007535	-1.187622	2
14.999009	13.644760	0
18.403395	19.013710	0
15.970147	15.516927	0
7.800765	7.385050	1
16.454895	15.083376	0
-0.573861	-0.788196	2
-0.558401	-0.535770	2
6.656746	7.290017	1
7.252553	8.752551	1
17.341854	17.592432	0
7.960570	7.416252	1
8.279216	6.986875	1
9.300105	8.711503	1
7.840095	7.306152	1
0.898571	1.364888	2
-0.185699	0.003698	2
17.050704	18.935483	0
6.620068	5.122460	1
15.315464	15.942935	0
7.755197	7.237213	1
1.896515	1.737509	2
9.809072	9.665548	1
7.389381	8.548951	1
17.080048	16.992162	0
14.852633	15.888321	0
-1.358484	-1.469255	2
17.242449	17.705917	0
9.516912	12.285425	1
1.701344	0.707636	2
15.423059	14.068217	0
6.671328	6.140599	1
6.118175	6.559144	1
16.238851	15.775231	0
0.550162	0.428821	2
9.515460	9.046458	1
17.548905	16.937746	0
16.152876	18.102835	0
16.551369	16.742719	0
15.301423	14.790922	0
-0.849471	-0.378844	2
14.573891	15.522429	0
1.335399	0.080354	2
7.085703	8.082360	1
15.922878	17.362098	0
1.076657	2.892871	2
-0.810328	-0.713773	2
8.357815	9.348679	1
-0.917141	-1.567839	2
8.209333	6.911670	1
17.536793	18.916499	0
8.551773	7.668504	1
16.039946	17.804275	0
0.551774	0.735433	2
7.970261	7.157027	1
0.714915	1.192841	2
-0.619245	-0.655128	2
7.290952	8.812543	1
15.546054	16.134220	0
6.728144	8.458580	1
8.863596	7.947590	1
-0.289893	0.674006	2
0.702548	0.484420	2
-0.478203	0.010133	2
14.812197	16.030868	0
8.913942	9.055541	1
1.160936	3.793131	2
14.415433	13.439912	0
17.791441	16.604370	0
16.259331	14.931363	0
-0.750915	-0.423479	2
15.198243	14.565347	0
0.255749	1.556169	2
16.458938	17.033472	0
6.829304	6.987259	1
16.598675	15.984448	0
14.814388	14.101103	0
17.290060	17.537290	0
16.869793	16.593313	0
16.860227	17.897092	0
7.559130	7.308367	1
7.175626	8.036215	1
16.187718	15.403449	0
16.261260	15.327255	0
16.528350	14.352491	0
16.703736	16.858769	0
15.575216	16.346276	0
8.038093	8.211207	1
0.729629	1.264389	2
7.529666	7.744413	1
6.312471	7.108735	1
7.992055	6.972710	1
0.395036	1.158235	2
17.014931	17.404066	0
0.567815	1.087985	2
16.152521	15.901130	0
7.751191	8.208733	1
19.167005	17.687635	0
0.341564	1.021468	2
13.943468	13.674340	0
-1.791016	-1.645147	2
8.432152	9.007316	1
0.036967	0.745216	2
17.317543	18.974080	0
15.889802	15.709627	0
15.594884	16.340170	0
-0.787283	-1.835747	2
0.430099	-0.537092	2
15.820531	15.406106	0
15.867427	16.071624	0
0.640285	-0.601045	2
8.992056	8.555317	1
0.550683	1.212861	2
-1.770181	-2.364549	2
-1.850675	-2.075486	2
8.131298	7.532198	1
9.191388	10.796280	1
8.802230	8.862792	1
8.267961	6.932300	1
8.160717	9.374875	1
15.761616	15.586539	0
8.143449	8.529785	1
5.609662	6.479319	1
9.028877	9.645150	1
8.943501	9.098288	1
-0.782557	-0.426698	2
17.341164	15.854040	0
17.603461	18.406831	0
15.674741	15.598365	0
7.106490	8.673747	1
15.960305	16.511341	0
-0.139782	-0.909582	2
16.785615	16.568601	0
8.702065	8.610462	1
16.318721	15.924258	0
16.550437	14.077261	0
0.733996	-0.145671	2
-0.482560	1.079055	2
9.288397	8.595594	1
14.924970	15.590847	0
8.760690	9.893389	1
15.464942	16.373040	0
7.487220	6.807599	1
15.672479	14.541303	0
15.445219	13.770631	0
16.358946	16.764242	0
6.270165	6.580246	1
1.863415	1.846724	2
0.539180	0.477475	2
9.332849	8.504867	1
16.758209	15.783048	0
14.416483	13.219437	0
18.231810	17.466306	0
7.352249	7.301020	1
0.486045	0.991517	2
16.253723	16.592161	0
8.007702	7.686819	1
7.732937	8.495373	1
-1.989256	-0.876717	2
7.663301	6.894534	1
15.511856	14.946836	0
-0.892854	-1.072458	2
7.232794	6.161799	1
17.532702	17.443879	0
7.649038	8.188022	1
15.021935	13.957383	0
0.284341	0.040560	2
16.366490	16.679151	0
15.688368	15.573305	0
7.386433	7.106190	1
15.468527	16.841706	0
-0.835359	0.846529	2
1.338148	0.342252	2
0.105994	0.107884	2
17.506702	16.686737	0
-0.466779	-0.240786	2
-1.617498	-2.063463	2
8.417517	6.234991	1
-1.461341	-0.702302	2
15.056414	16.430925	0
-0.994329	-1.484944	2
7.522317	9.028523	1
9.846805	11.152802	1
15.590022	15.810609	0
16.363714	16.793874	0
14.976904	14.739296	0
15.047190	15.669841	0
0.046085	-0.359091	2
-0.161442	0.410244	2
17.154823	17.726948	0
7.211911	9.503960	1
9.175055	9.850259	1
1.286479	1.362074	2
14.731519	16.310327	0
-0.449558	-0.183333	2
6.392781	6.694897	1
15.818820	15.784172	0
-1.915022	-2.632571	2
0.162774	0.759303	2
6.646983	5.099521	1
15.029617	13.687882	0
16.272070	16.461148	0
15.998948	15.056463	0
0.925280	0.491304	2
1.766768	1.798315	2
0.407300	0.319048	2
16.728124	15.572209	0
8.886247	8.604532	1
6.868928	5.789587	1
16.480675	17.096723	0
8.528487	8.343070	1
10.613871	12.620847	1
-1.252945	-3.507704	2
8.916980	9.670233	1
14.752341	15.971457	0
9.306942	9.131536	1
8.298271	8.197642	1
15.421978	15.455925	0
-0.403636	-0.387183	2
15.860936	17.081420	0
-1.471162	-0.620736	2
1.141348	0.880940	2
0.792654	-0.064239	2
8.650937	8.972960	1
16.662131	14.286682	0
10.019932	8.329196	1
16.360741	17.714065	0
7.698766	5.439817	1
17.632842	17.013661	0
16.222404	15.955340	0
-2.288628	-1.311670	2
16.159620	14.876309	0
17.364763	19.017586	0
15.444144	14.919694	0
8.185477	7.739396	1
15.352079	13.749448	0
15.997424	15.219801	0
-0.635424	-0.177396	2
16.155156	14.692788	0
15.378160	14.975435	0
8.246456	9.536478	1
-1.286624	-1.920951	2
14.819762	15.042006	0
7.351728	7.801386	1
-0.729295	-1.696528	2
16.624092	17.412556	0
0.338686	-1.208924	2
7.929001	7.020318	1
16.715245	16.847332	0
0.350963	-0.069171	2
8.810198	9.083939	1
0.023409	-2.147626	2
15.828625	15.128410	0
16.716968	14.946443	0
0.443671	1.109850	2
14.924249	14.481602	0
16.109919	17.008960	0
1.136969	0.637272	2
-0.183360	-0.504224	2
1.425739	1.975565	2
14.985652	13.742033	0
16.393379	15.908502	0
-1.742961	-1.781333	2
7.722545	7.127777	1
0.667495	1.952519	2
9.223194	9.482577	1
0.453409	0.982817	2
-0.017888	-0.140469	2
8.025384	8.877413	1
7.695075	11.097654	1
15.846416	17.265628	0
6.677401	5.484153	1
7.204933	6.053395	1
8.882896	7.453934	1
8.686244	8.232923	1
14.328712	15.469195	0
14.668236	15.315700	0
17.261438	17.530319	0
-1.133709	-1.732364	2
16.202126	15.032277	0
9.032597	7.463317	1
-0.970505	-0.573531	2
0.277303	1.839582	2
15.346646	14.250722	0
16.669172	18.315982	0
6.968502	7.239535	1
8.143130	6.388350	1
15.570745	16.730335	0
1.208804	2.439793	2
8.850293	9.897943	1
-0.554041	-0.199557	2
0.442622	-0.465326	2
1.589976	-0.172601	2
9.201343	6.851075	1
5.570118	4.118066	1
8.426349	8.756644	1
8.620363	9.119285	1
8.601938	6.864946	1
8.176603	8.158589	1
6.271098	5.662798	1
15.452386	14.360879	0
1.946186	2.518832	2
0.622681	-0.532485	2
15.487404	15.469532	0
0.817155	0.528109	2
9.825839	9.536065	1
17.575418	19.646647	0
8.123149	8.400932	1
16.569783	15.963055	0
-2.507920	-5.019875	2
-0.924854	-0.187337	2
1.722928	3.492951	2
16.564450	16.034916	0
-1.321662	-2.716433	2
9.626956	10.474110	1
7.017705	6.068513	1
14.899201	15.048524	0
0.641508	-0.006092	2
17.054211	15.961489	0
7.455918	8.517186	1
8.735141	9.091146	1
0.308530	-0.647665	2
-0.625945	-2.944726	2
15.258310	14.998866	0
1.226560	2.850283	2
-0.882609	0.189205	2
8.266697	6.967629	1
-0.327895	-0.254353	2
8.131973	7.644754	1
0.017339	-0.011413	2
0.758699	0.536632	2
8.457297	6.095260	1
6.140473	7.852074	1
7.834938	7.935126	1
-0.041351	0.353832	2
6.318720	7.341253	1
15.416502	16.704348	0
8.201745	7.136286	1
14.554298	16.197279	0
-0.851392	-1.904731	2
14.377759	13.642814	0
17.464820	14.626847	0
17.503259	18.816074	0
15.564559	15.803811	0
15.496882	13.829096	0
-0.647350	-0.725982	2
1.389611	1.352172	2
16.500240	15.788867	0
0.579133	2.095939	2
-0.093702	-0.708796	2
-1.531455	-2.378345	2
-0.876837	-1.490249	2
1.311306	1.851699	2
15.367209	14.142325	0
15.189762	12.915480	0
15.524461	15.052039	0
6.460939	5.241551	1
14.792897	14.073028	0
16.719204	16.755919	0
-0.672983	1.548035	2
-0.048210	0.140284	2
7.942714	6.618655	1
0.833328	-0.342682	2
16.379627	15.970419	0
8.721042	8.094670	1
8.620412	9.990553	1
1.949755	3.104773	2
16.049705	15.939317	0
16.658794	16.871466	0
10.411909	11.827114	1
-1.529726	-2.087109	2
16.099329	17.072870	0
16.357144	18.717962	0
-0.693184	-1.283958	2
8.432573	9.169637	1
9.653481	9.817197	1
7.240707	7.768836	1
-1.433342	-0.752519	2
0.181013	-1.717208	2
8.492543	8.221357	1
17.752588	18.456971	0
14.754382	13.832119	0
7.437240	7.888119	1
7.396590	7.357600	1
-1.107520	-1.175424	2
8.784646	9.256787	1
0.334773	0.965449	2
-0.156106	0.868361	2
16.756866	16.727585	0
1.128160	1.178890	2
9.278760	10.088100	1
16.105543	17.622844	0
-0.937967	-1.069982	2
7.833980	7.468143	1
0.248341	-1.492920	2
-1.030205	-1.130605	2
-0.319078	1.643308	2
7.891939	6.528775	1
8.091576	7.717523	1
1.371600	0.801434	2
9.743773	11.751290	1
2.714916	2.371793	2
0.007974	-0.511395	2
15.729861	17.647989	0
-0.093895	-0.531245	2
1.391907	0.868936	2
7.978478	7.340101	1
8.147578	6.592089	1
14.693496	13.464556	0
15.960285	14.560663	0
0.361107	0.024680	2
16.966835	17.808485	0
8.169899	7.127319	1
6.414430	5.743460	1
-0.550328	-1.426576	2
8.442218	8.400567	1
0.583665	1.065801	2
14.595052	14.908985	0
16.325608	15.171563	0
16.237879	16.857827	0
7.376377	7.695173	1
9.494800	11.044919	1
0.780399	1.852784	2
0.482640	-1.307001	2
15.155886	16.259972	0
1.161085	1.244800	2
-1.838142	-1.505029	2
16.632844	15.900027	0
9.383216	7.361220	1
18.087537	18.699541	0
-0.307002	-0.446069	2
7.559673	6.358821	1
16.704150	15.946905	0
14.874372	14.660952	0
16.666480	17.156478	0
8.015063	7.674012	1
1.827575	2.247484	2
1.276954	2.398905	2
0.260584	0.704682	2
16.890103	17.509343	0
15.799623	15.759486	0
-1.141462	-0.469110	2
15.882245	15.234253	0
14.767724	14.984140	0
8.615833	6.875337	1
8.362659	9.111218	1
14.232460	13.058965	0
15.405181	13.811200	0
-1.118498	0.506708	2
0.062045	1.738009	2
8.527040	7.233086	1
14.101098	13.726256	0
0.218694	-0.649511	2
7.335909	7.599926	1
15.758200	16.391512	0
8.033636	7.022061	1
14.942337	12.966285	0
-0.537373	-2.586986	2
8.485514	9.022152	1
15.360170	13.094518	0
15.064456	14.950842	0
16.828705	15.945468	0
0.301711	-1.098960	2
17.559303	17.800870	0
5.698718	6.154388	1
0.999465	1.280079	2
14.566389	12.848878	0
7.613208	7.058393	1
0.988624	-0.693986	2
8.407953	9.123934	1
0.293466	1.281487	2
16.159547	16.996388	0
15.111196	16.266565	0
0.023370	-1.068818	2
14.432339	15.189600	0
-0.456022	-0.518754	2
0.454030	0.860254	2
0.223023	0.180284	2
15.155869	15.864288	0
-0.172779	1.259628	2
15.602867	14.415945	0
15.560574	16.187494	0
17.022743	17.214147	0
1.648193	-0.066352	2
15.792330	16.252762	0
-1.241719	-0.694518	2
8.636535	8.452725	1
7.364554	7.666975	1
7.458490	7.850105	1
8.359577	9.097316	1
8.978523	8.900310	1
8.411494	7.184744	1
7.815783	7.649554	1
9.480634	9.697631	1
-0.592579	0.556784	2
16.096844	16.020663	0
8.260722	7.769873	1
-0.093267	-1.244491	2
16.572412	17.543255	0
0.424241	0.771053	2
0.695074	-0.779446	2
-0.603840	-0.031742	2
-0.738539	-0.108504	2
-0.158135	-1.003922	2
7.197053	8.285204	1
2.739955	1.555839	2
17.017782	19.396691	0
9.039470	9.063328	1
15.872015	15.495746	0
0.843018	-0.419620	2
-0.472751	-0.128305	2
8.962321	9.694932	1
6.929540	8.087036	1
-2.749779	-2.849913	2
-1.666278	-1.563217	2
0.923953	0.099998	2
15.299488	14.361847	0
16.231315	15.119625	0
0.176390	1.316648	2
-0.054183	-1.518910	2
7.215732	8.192312	1
7.895156	8.159737	1
16.970359	16.094728	0
1.416940	1.930270	2
5.539843	5.555619	1
-0.469165	-0.955460	2
0.664683	0.507699	2
8.633089	8.423999	1
8.891400	7.278379	1
0.634629	2.115335	2
16.981306	17.502073	0
6.924002	6.237297	1
5.612620	6.180657	1
7.520308	7.850499	1
15.636230	14.635822	0
7.339250	7.667614	1
14.979024	15.952300	0
8.157352	9.039942	1
16.440633	16.913250	0
17.029405	17.411891	0
14.780015	16.246950	0
15.350818	15.180767	0
6.993940	7.062871	1
0.567899	0.789157	2
17.144533	17.829293	0
7.612084	9.468200	1
0.094037	0.379057	2
6.550529	5.565338	1
7.192124	6.656870	1
7.911233	8.330946	1
-0.719400	0.008164	2
-0.352918	0.694897	2
-0.132305	0.009495	2
-0.293423	-1.968044	2
14.842582	14.878809	0
18.079893	19.580197	0
1.146165	1.621507	2
7.220755	7.184254	1
7.077339	7.296784	1
7.446943	6.080505	1
8.596971	7.396146	1
7.286945	6.002083	1
7.954629	8.398660	1
16.945159	15.792606	0
9.087497	9.064781	1
15.995749	17.402446	0
0.639818	-1.247848	2
1.010747	-0.555913	2
15.951639	17.314547	0
6.947707	8.740083	1
-0.404834	0.673158	2
7.749659	7.955936	1
6.634762	5.804042	1
6.832235	6.790877	1
-0.496058	-0.620699	2
8.460966	7.968006	1
0.376920	1.138072	2
1.095714	0.555394	2
7.636670	5.877124	1
17.043427	17.342261	0
7.263184	7.127503	1
0.395893	0.196154	2
6.084517	5.539345	1
0.447735	1.392284	2
17.836170	20.257960	0
-0.807283	-0.129882	2
16.255468	14.658879	0
8.774211	9.129642	1
8.620276	7.415110	1
7.378347	9.007053	1
9.037881	9.042776	1
9.084498	8.127114	1
0.464610	1.140868	2
17.737469	17.834000	0
15.514298	14.589121	0
-1.162086	-1.627553	2
8.310154	7.121560	1
15.461409	14.505702	0
15.998849	14.383433	0
14.959805	15.482604	0
0.470513	1.153231	2
7.721692	5.715555	1
-0.529388	0.901268	2
8.832025	9.535798	1
7.948033	8.387412	1
8.853198	9.339884	1
2.430085	3.544204	2
16.132372	16.419414	0
17.414894	17.554131	0
14.862148	14.429438	0
0.891073	-1.504135	2
17.079893	17.753984	0
9.373923	7.738563	1
-0.028018	-2.028609	2
16.541369	14.871403	0
7.367974	9.595750	1
8.717395	11.131873	1
15.904657	16.232166	0
7.918097	8.077096	1
9.939790	9.367143	1
14.379654	14.286645	0
9.592126	9.894063	1
7.351261	7.852483	1
0.953559	-0.536369	2
-0.795166	-0.662059	2
16.086719	16.315972	0
16.814123	18.587390	0
0.614351	1.127372	2
8.183977	8.667287	1
16.067169	16.014000	0
17.301022	17.502949	0
-0.143134	-0.898659	2
8.224834	7.730859	1
17.652515	16.455514	0
1.009102	2.084053	2
8.598339	9.403530	1
16.948207	18.250337	0
-1.069165	-3.267673	2
16.873688	16.441140	0
2.301081	1.573435	2
-0.417777	-1.219180	2
0.615251	-0.115562	2
-0.310950	-0.242135	2
-1.015656	-1.493755	2
-1.147873	-1.723515	2
15.737400	15.151418	0
15.815991	15.284782	0
14.346443	12.428549	0
-1.400733	-1.490465	2
-1.688175	-0.718940	2
-0.202275	-0.176959	2
8.051454	5.880271	1
8.106559	8.309790	1
7.772308	7.694244	1
15.935390	14.696233	0
-0.150331	0.729785	2
6.035701	7.119464	1
14.990865	14.875027	0
16.175136	16.168646	0
15.009127	15.196563	0
16.925443	15.299976	0
0.859337	0.199839	2
6.580040	7.225853	1
-0.334957	-0.037333	2
17.471102	18.668762	0
1.695561	3.113844	2
16.869083	16.480792	0
16.858746	15.657274	0
7.590343	7.704752	1
16.374023	15.548724	0
-1.070760	-0.354256	2
7.749128	7.452229	1
14.695299	14.985867	0
1.324648	-0.252997	2
15.734263	15.183852	0
-2.036490	-2.414587	2
7.385059	7.457999	1
15.442608	15.828503	0
-0.120395	-0.913613	2
0.408807	-0.535675	2
13.925629	14.483338	0
-0.133922	-0.282047	2
-1.108164	-1.051901	2
-1.015496	-1.123970	2
15.751838	15.804898	0
16.424774	15.763380	0
-0.730317	-1.680263	2
-1.056701	-0.710773	2
15.933253	15.701631	0
7.733940	8.370294	1
6.748508	9.542076	1
0.835332	3.129235	2
14.138820	11.725949	0
6.947484	7.046355	1
-0.230976	-1.602435	2
14.514424	13.047137	0
-0.020650	-0.311561	2
-1.387337	-2.408859	2
16.252216	15.544839	0
14.712231	14.023589	0
8.085667	7.537989	1
6.742719	6.864881	1
-0.692986	-1.509194	2
16.575984	17.119718	0
-0.407543	-0.644267	2
-0.432393	1.435140	2
-0.250428	-0.111098	2
7.650428	8.207847	1
1.778866	1.048743	2
-0.667663	-0.108149	2
-0.253977	-1.003291	2
7.299140	7.091002	1
16.126071	16.644132	0
13.886075	12.731476	0
7.528422	9.453637	1
15.779113	13.725805	0
16.903702	16.062822	0
8.214968	7.544246	1
6.193001	5.468349	1
0.641265	1.175479	2
5.784962	6.043440	1
0.114227	-0.792121	2
0.117324	1.637824	2
8.368838	8.479438	1
16.821640	15.287173	0
8.246810	9.278726	1
15.083598	12.929704	0
8.027889	6.449158	1
5.920635	5.789843	1
0.223560	2.316860	2
-0.774277	-0.030819	2
7.692471	6.803766	1
17.191176	18.283306	0
6.722349	5.837298	1
14.297475	13.983246	0
7.667386	6.605053	1
17.380728	17.728320	0
16.649290	16.659306	0
1.361728	2.374339	2
17.620357	15.195326	0
16.921804	18.205943	0
0.064149	-1.355789	2
0.221154	1.283950	2
16.576744	18.819819	0
7.028062	8.170762	1
18.142630	18.083734	0
14.323099	15.375998	0
8.040985	8.099064	1
5.850573	4.731121	1
15.168023	15.525567	0
-1.956980	-1.789324	2
16.609574	18.464233	0
0.652099	0.172276	2
6.058659	8.115518	1
13.916189	13.910281	0
15.295047	14.717903	0
0.344947	0.154170	2
15.791789	15.375640	0
16.114529	16.420847	0
0.154512	-0.488615	2
7.294821	7.360405	1
7.072747	10.438517	1
8.921817	6.678764	1
8.765065	7.596227	1
15.066827	14.855556	0
-0.201762	-0.130194	2
-0.025529	0.851112	2
-1.237547	-2.292734	2
15.983011	17.418271	0
17.743946	17.180123	0
7.007915	7.422401	1
9.569676	10.498704	1
-1.699844	-1.793027	2
7.463216	7.545347	1
-0.765401	-0.655784	2
16.491829	17.733077	0
16.848832	17.203602	0
2.099466	1.200437	2
7.613536	8.517496	1
8.982798	11.051550	1
17.861781	19.168676	0
-0.915119	-0.493546	2
8.468278	8.362147	1
-0.448746	-0.491116	2
15.862426	16.762041	0
15.612113	15.388326	0
15.440506	15.958676	0
17.561595	17.448466	0
8.210402	8.390875	1
17.183268	16.714786	0
15.656263	15.268211	0
0.768772	-0.535379	2
9.565963	7.956048	1
1.941773	3.466673	2
15.246578	16.003916	0
-0.241289	-0.875450	2
16.207898	15.043873	0
-0.409707	-1.613405	2
7.591857	7.947128	1
16.298576	16.103222	0
-0.629749	-0.865661	2
14.629462	15.166077	0
-1.266993	-0.083467	2
16.543462	16.996438	0
0.645851	-0.492119	2
-0.813770	0.545356	2
15.732306	15.681659	0
10.897357	11.429119	1
16.305273	14.900007	0
-1.690105	-1.009113	2
8.913087	7.752656	1
0.299391	0.951525	2
